con,lab,lib,nat,ref,oth
0.198067830607692,0.312790388275989,0.334609165523876,0.0,0.0237018236895429,0.1308307919029
0.445336491178773,0.318808582381631,0.158380667563174,0.0,0.0291230957589868,0.0483511631174357
0.395335416210623,0.357963025611431,0.171518974746771,0.0,0.0277407414777815,0.0474418419533939
0.325195249812774,0.420584144645341,0.180293142184658,0.0,0.0217181983524125,0.0522092650048143
0.49726420829752,0.171652585899667,0.272510010272321,0.0,0.05435944739104,0.004213748139452
0.287876918013904,0.28592290921058,0.121066271751203,0.270167427701674,0.0319017647784771,0.0030647085441605
0.164984089920564,0.457592198338026,0.138474921594213,0.159718883776297,0.0241970560629993,0.0550328503079
0.400565408395705,0.274263748779694,0.256020175724048,0.0,0.0230231044581841,0.046127562642369
0.386022386022386,0.157976157976158,0.383588133588134,0.0,0.0500273000273,0.0223860223860223
0.276942764076315,0.262796649604467,0.42354583527222,0.0,0.0257794322940902,0.0109353187529083
0.401040409139797,0.330911565223117,0.169713997234355,0.0,0.0346803046598915,0.0636537237428389
0.458691588785047,0.165167674546454,0.332886201209456,0.0,0.039670148433205,0.0035843870258383
0.242596865685992,0.327636765695606,0.353042976636862,0.0375204307278146,0.0230987405057206,0.016104220748005
0.370928447128672,0.37432695260518,0.188780837342614,0.0348858634455932,0.0242194697512539,0.0068584297266864
0.285474149316812,0.367744879091324,0.258266695483034,0.0419998559181615,0.0256945945296928,0.0208198256609754
0.291366080044112,0.419220695676148,0.187772825437669,0.0716812939392547,0.0281440977806368,0.0018150071221798
0.430506430868167,0.32011655948553,0.187560289389067,0.0,0.0243770096463022,0.0374397106109324
0.371551705278817,0.0880532038240248,0.486731858852355,0.0,0.0295333727111636,0.0241298593336396
0.439869209809264,0.149798365122616,0.0947138964577656,0.0,0.0010899182561307,0.314528610354223
0.524907856450048,0.0703200775945683,0.350436469447139,0.0,0.0543355965082444,0.0
0.519048625792812,0.166701902748414,0.259133192389006,0.0,0.0463002114164904,0.0088160676532769
0.18991400968157,0.11769031230213,0.424763577687453,0.242366061398313,0.0252660389305337,0.0
0.470196148839715,0.321603303559406,0.138157008842408,0.0,0.0265047802863683,0.0435387584721037
0.408382845825716,0.0936928702010968,0.470692413162706,0.0,0.0272318708104814,0.0
0.465796334487723,0.110490680571228,0.371376318144675,0.0,0.0282112144441417,0.0241254523522316
0.570877823742176,0.233783110610556,0.164930367546728,0.0,0.0122154599207294,0.0181932381798098
0.411850501367366,0.0511901144535602,0.505054188190013,0.0,0.0225665957662311,0.0093386002228299
0.603434543582571,0.0709637313751772,0.28173747498883,0.0,0.0421547487227305,0.0017095013306913
0.396705903823341,0.375467652158044,0.183502144356237,0.0,0.0287434984943881,0.0155808011679897
0.472470066108825,0.274860154408025,0.208381489528917,0.0,0.035481484905922,0.0088068050483102
0.15946417913747,0.395477353610822,0.383341806848073,0.0,0.03165410376003,0.0300625566436039
0.547911839838413,0.109586328442147,0.268421156854591,0.0,0.0677241133487791,0.0063565615160696
0.524434613635424,0.248397899698185,0.1640343986439,0.0,0.0254475544714102,0.0376855335510811
0.466226228698444,0.0688029966246809,0.415246562937351,0.0,0.0369226969622128,0.0128015147773112
0.49095017708537,0.274927753514547,0.197444755882928,0.0,0.028203289659518,0.0084740238576363
0.38016598030813,0.432259548048582,0.139766289692079,0.0,0.0405961912327278,0.0072119907184815
0.563581306147169,0.0974058746340971,0.254466538810942,0.0,0.084485717169678,6.05632381144645e-05
0.507986249152265,0.26437641776385,0.197563200112252,0.0,0.0165571431912256,0.0135169897804073
0.142921127842,0.440152710830525,0.357782706991426,0.0,0.0200273002602056,0.0391161540758435
0.532349504479162,0.249621326870645,0.139524819318821,0.0,0.0041113082615657,0.0743930410698056
0.200422484414447,0.465866350662064,0.318048328095213,0.0,0.0,0.0156628368282755
